     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     6.065     0.010    0.444E+00    0.392E+00    0.417E+01    0.276E+00    0.296E+00    0.170E+00    0.170E+00    0.929E-01    0.929E-01    0.000E+00    0.000E+00
     6.065     0.020    0.478E+00    0.409E+00    0.362E+01    0.230E+00    0.251E+00    0.137E+00    0.137E+00    0.681E-01    0.681E-01    0.000E+00    0.000E+00
     6.065     0.030    0.512E+00    0.425E+00    0.320E+01    0.202E+00    0.223E+00    0.117E+00    0.117E+00    0.528E-01    0.528E-01    0.000E+00    0.000E+00
     6.065     0.040    0.544E+00    0.436E+00    0.284E+01    0.183E+00    0.204E+00    0.103E+00    0.103E+00    0.427E-01    0.427E-01    0.000E+00    0.000E+00
     6.065     0.050    0.570E+00    0.443E+00    0.253E+01    0.166E+00    0.188E+00    0.918E-01    0.918E-01    0.348E-01    0.348E-01    0.000E+00    0.000E+00
     6.065     0.060    0.592E+00    0.447E+00    0.225E+01    0.151E+00    0.176E+00    0.828E-01    0.828E-01    0.289E-01    0.289E-01    0.000E+00    0.000E+00
     6.065     0.070    0.610E+00    0.448E+00    0.200E+01    0.137E+00    0.166E+00    0.751E-01    0.751E-01    0.241E-01    0.241E-01    0.000E+00    0.000E+00
     6.065     0.080    0.625E+00    0.447E+00    0.179E+01    0.124E+00    0.157E+00    0.683E-01    0.683E-01    0.203E-01    0.203E-01    0.000E+00    0.000E+00
     6.065     0.090    0.638E+00    0.445E+00    0.159E+01    0.112E+00    0.148E+00    0.624E-01    0.624E-01    0.172E-01    0.172E-01    0.000E+00    0.000E+00
     6.065     0.100    0.649E+00    0.441E+00    0.143E+01    0.101E+00    0.140E+00    0.571E-01    0.571E-01    0.147E-01    0.147E-01    0.000E+00    0.000E+00
     6.065     0.110    0.659E+00    0.435E+00    0.128E+01    0.918E-01    0.132E+00    0.523E-01    0.523E-01    0.126E-01    0.126E-01    0.000E+00    0.000E+00
     6.065     0.120    0.666E+00    0.429E+00    0.114E+01    0.834E-01    0.124E+00    0.480E-01    0.480E-01    0.109E-01    0.109E-01    0.000E+00    0.000E+00
     6.065     0.130    0.672E+00    0.422E+00    0.103E+01    0.760E-01    0.116E+00    0.440E-01    0.440E-01    0.946E-02    0.946E-02    0.000E+00    0.000E+00
     6.065     0.140    0.677E+00    0.414E+00    0.925E+00    0.695E-01    0.108E+00    0.404E-01    0.404E-01    0.825E-02    0.825E-02    0.000E+00    0.000E+00
     6.065     0.150    0.680E+00    0.406E+00    0.834E+00    0.638E-01    0.100E+00    0.371E-01    0.371E-01    0.723E-02    0.723E-02    0.000E+00    0.000E+00
     6.065     0.160    0.682E+00    0.397E+00    0.754E+00    0.587E-01    0.924E-01    0.340E-01    0.340E-01    0.636E-02    0.636E-02    0.000E+00    0.000E+00
     6.065     0.170    0.683E+00    0.388E+00    0.684E+00    0.541E-01    0.850E-01    0.312E-01    0.312E-01    0.561E-02    0.561E-02    0.000E+00    0.000E+00
     6.065     0.180    0.682E+00    0.379E+00    0.621E+00    0.500E-01    0.780E-01    0.286E-01    0.286E-01    0.497E-02    0.497E-02    0.000E+00    0.000E+00
     6.065     0.190    0.679E+00    0.370E+00    0.565E+00    0.463E-01    0.712E-01    0.262E-01    0.262E-01    0.442E-02    0.442E-02    0.000E+00    0.000E+00
     6.065     0.200    0.676E+00    0.361E+00    0.516E+00    0.429E-01    0.648E-01    0.239E-01    0.239E-01    0.395E-02    0.395E-02    0.000E+00    0.000E+00
     6.065     0.210    0.671E+00    0.351E+00    0.472E+00    0.398E-01    0.588E-01    0.218E-01    0.218E-01    0.353E-02    0.353E-02    0.000E+00    0.000E+00
     6.065     0.220    0.665E+00    0.342E+00    0.433E+00    0.369E-01    0.533E-01    0.199E-01    0.199E-01    0.316E-02    0.316E-02    0.000E+00    0.000E+00
     6.065     0.230    0.658E+00    0.332E+00    0.398E+00    0.341E-01    0.481E-01    0.181E-01    0.181E-01    0.284E-02    0.284E-02    0.000E+00    0.000E+00
     6.065     0.240    0.650E+00    0.323E+00    0.367E+00    0.316E-01    0.433E-01    0.165E-01    0.165E-01    0.255E-02    0.255E-02    0.000E+00    0.000E+00
     6.065     0.250    0.641E+00    0.313E+00    0.339E+00    0.292E-01    0.389E-01    0.150E-01    0.150E-01    0.229E-02    0.229E-02    0.000E+00    0.000E+00
     6.065     0.260    0.631E+00    0.303E+00    0.313E+00    0.269E-01    0.348E-01    0.136E-01    0.136E-01    0.206E-02    0.206E-02    0.000E+00    0.000E+00
     6.065     0.270    0.620E+00    0.293E+00    0.290E+00    0.247E-01    0.312E-01    0.123E-01    0.123E-01    0.186E-02    0.186E-02    0.000E+00    0.000E+00
     6.065     0.280    0.609E+00    0.283E+00    0.269E+00    0.227E-01    0.278E-01    0.111E-01    0.111E-01    0.167E-02    0.167E-02    0.000E+00    0.000E+00
     6.065     0.290    0.597E+00    0.273E+00    0.249E+00    0.207E-01    0.248E-01    0.100E-01    0.100E-01    0.151E-02    0.151E-02    0.000E+00    0.000E+00
     6.065     0.300    0.584E+00    0.263E+00    0.231E+00    0.189E-01    0.221E-01    0.901E-02    0.901E-02    0.135E-02    0.135E-02    0.000E+00    0.000E+00
     6.065     0.310    0.570E+00    0.253E+00    0.215E+00    0.172E-01    0.197E-01    0.810E-02    0.810E-02    0.122E-02    0.122E-02    0.000E+00    0.000E+00
     6.065     0.320    0.556E+00    0.242E+00    0.200E+00    0.156E-01    0.175E-01    0.726E-02    0.726E-02    0.109E-02    0.109E-02    0.000E+00    0.000E+00
     6.065     0.330    0.541E+00    0.232E+00    0.186E+00    0.140E-01    0.155E-01    0.649E-02    0.649E-02    0.981E-03    0.981E-03    0.000E+00    0.000E+00
     6.065     0.340    0.526E+00    0.222E+00    0.172E+00    0.126E-01    0.137E-01    0.580E-02    0.580E-02    0.878E-03    0.878E-03    0.000E+00    0.000E+00
     6.065     0.350    0.511E+00    0.211E+00    0.160E+00    0.113E-01    0.121E-01    0.517E-02    0.517E-02    0.785E-03    0.785E-03    0.000E+00    0.000E+00
     6.065     0.360    0.496E+00    0.201E+00    0.149E+00    0.101E-01    0.107E-01    0.459E-02    0.459E-02    0.700E-03    0.700E-03    0.000E+00    0.000E+00
     6.065     0.370    0.480E+00    0.191E+00    0.138E+00    0.903E-02    0.945E-02    0.407E-02    0.407E-02    0.623E-03    0.623E-03    0.000E+00    0.000E+00
