     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
    50.000     0.010    0.575E+00    0.514E+00    0.633E+01    0.378E+00    0.398E+00    0.278E+00    0.278E+00    0.205E+00    0.205E+00    0.484E-01    0.484E-01
    50.000     0.020    0.570E+00    0.487E+00    0.458E+01    0.289E+00    0.310E+00    0.202E+00    0.202E+00    0.138E+00    0.138E+00    0.304E-01    0.304E-01
    50.000     0.030    0.581E+00    0.476E+00    0.359E+01    0.238E+00    0.260E+00    0.160E+00    0.160E+00    0.101E+00    0.101E+00    0.213E-01    0.213E-01
    50.000     0.040    0.596E+00    0.470E+00    0.298E+01    0.207E+00    0.228E+00    0.135E+00    0.135E+00    0.793E-01    0.793E-01    0.164E-01    0.164E-01
    50.000     0.050    0.608E+00    0.463E+00    0.250E+01    0.180E+00    0.204E+00    0.115E+00    0.115E+00    0.630E-01    0.630E-01    0.129E-01    0.129E-01
    50.000     0.060    0.619E+00    0.455E+00    0.213E+01    0.158E+00    0.185E+00    0.993E-01    0.993E-01    0.512E-01    0.512E-01    0.103E-01    0.103E-01
    50.000     0.070    0.627E+00    0.447E+00    0.183E+01    0.140E+00    0.169E+00    0.870E-01    0.870E-01    0.422E-01    0.422E-01    0.845E-02    0.845E-02
    50.000     0.080    0.633E+00    0.438E+00    0.159E+01    0.123E+00    0.155E+00    0.767E-01    0.767E-01    0.350E-01    0.350E-01    0.696E-02    0.696E-02
    50.000     0.090    0.638E+00    0.428E+00    0.138E+01    0.109E+00    0.143E+00    0.681E-01    0.681E-01    0.293E-01    0.293E-01    0.581E-02    0.581E-02
    50.000     0.100    0.641E+00    0.418E+00    0.121E+01    0.973E-01    0.132E+00    0.608E-01    0.608E-01    0.248E-01    0.248E-01    0.489E-02    0.489E-02
    50.000     0.110    0.642E+00    0.408E+00    0.106E+01    0.869E-01    0.122E+00    0.544E-01    0.544E-01    0.211E-01    0.211E-01    0.415E-02    0.415E-02
    50.000     0.120    0.643E+00    0.397E+00    0.937E+00    0.780E-01    0.112E+00    0.489E-01    0.489E-01    0.181E-01    0.181E-01    0.354E-02    0.354E-02
    50.000     0.130    0.642E+00    0.386E+00    0.830E+00    0.702E-01    0.103E+00    0.440E-01    0.440E-01    0.155E-01    0.155E-01    0.304E-02    0.304E-02
    50.000     0.140    0.640E+00    0.376E+00    0.738E+00    0.635E-01    0.942E-01    0.396E-01    0.396E-01    0.135E-01    0.135E-01    0.262E-02    0.262E-02
    50.000     0.150    0.637E+00    0.365E+00    0.659E+00    0.576E-01    0.860E-01    0.358E-01    0.358E-01    0.117E-01    0.117E-01    0.228E-02    0.228E-02
    50.000     0.160    0.632E+00    0.354E+00    0.590E+00    0.525E-01    0.783E-01    0.323E-01    0.323E-01    0.102E-01    0.102E-01    0.199E-02    0.199E-02
    50.000     0.170    0.627E+00    0.343E+00    0.530E+00    0.479E-01    0.710E-01    0.292E-01    0.292E-01    0.898E-02    0.898E-02    0.174E-02    0.174E-02
    50.000     0.180    0.620E+00    0.332E+00    0.478E+00    0.437E-01    0.643E-01    0.263E-01    0.263E-01    0.790E-02    0.790E-02    0.152E-02    0.152E-02
    50.000     0.190    0.613E+00    0.321E+00    0.431E+00    0.400E-01    0.580E-01    0.238E-01    0.238E-01    0.697E-02    0.697E-02    0.134E-02    0.134E-02
    50.000     0.200    0.604E+00    0.310E+00    0.391E+00    0.367E-01    0.522E-01    0.215E-01    0.215E-01    0.618E-02    0.618E-02    0.118E-02    0.118E-02
    50.000     0.210    0.595E+00    0.300E+00    0.354E+00    0.336E-01    0.469E-01    0.194E-01    0.194E-01    0.548E-02    0.548E-02    0.104E-02    0.104E-02
